filename,glioma,meningioma,no-tumor,pituitary
Tr-no_0698_jpg.rf.fea10320e8aca76b90ca62b5e9a69fd1.jpg,0,0,1,0
Tr-pi_0983_jpg.rf.571dfeba5c189bfabbd0731e59acd635.jpg,0,0,0,1
Tr-no_1448_jpg.rf.c57a96cb626fdba2253b10a332a764cf.jpg,0,0,1,0
Tr-no_1424_jpg.rf.1444302a55c986056368a1ac3aac3d29.jpg,0,0,1,0
Tr-no_0506_jpg.rf.1339ab0305b4aeeb406451bb09eb9a23.jpg,0,0,1,0
Tr-pi_1268_jpg.rf.64b6bcffd6882f6e0e8453ce3f383710.jpg,0,0,0,1
Tr-no_1323_jpg.rf.f61f52184f98bfdcf04ed21b235396b2.jpg,0,0,1,0
Tr-pi_0309_jpg.rf.4c63f5b08f04cacbb3a0f366ec702250.jpg,0,0,0,1
m-50-_jpg.rf.31a67a6acf80637150d66d14cfb62987.jpg,0,1,0,0
m2-130-_jpg.rf.aee0478e6afd1c3d2da26814075a5856.jpg,0,1,0,0
Tr-no_0326_jpg.rf.cd0d881d68aa1b9a517131fddf32e08b.jpg,0,0,1,0
m-153-_jpg.rf.cb55d307e765de27460e719b53d34c2b.jpg,0,1,0,0
Tr-gl_0882_jpg.rf.0648c2b947e865d24cad14e3936c3cea.jpg,1,0,0,0
Tr-no_1536_jpg.rf.08f0892c7ba1690cd521dfd48ecf50e2.jpg,0,0,1,0
Tr-no_1467_jpg.rf.e05d209abdeceec984ca18105a63b008.jpg,0,0,1,0
Tr-no_0672_jpg.rf.ab95fe2813dfdc28d7d78f974768a8b7.jpg,0,0,1,0
Tr-no_1375_jpg.rf.30961db79e6daa562da157870eb705a5.jpg,0,0,1,0
Tr-no_1581_jpg.rf.fa4df69db4a2e8c70c76004fe4525b31.jpg,0,0,1,0
Tr-no_1386_jpg.rf.ea640148a331833bd70cbb52fb7d84ee.jpg,0,0,1,0
Tr-noTr_0009_jpg.rf.c6a935f1c6aa1fe0a0202303c121c013.jpg,0,0,1,0
Tr-no_1334_jpg.rf.2a8188b12ccbf1cacc13511e926d58b8.jpg,0,0,1,0
Tr-no_0961_jpg.rf.26d033a1310cc35e4e8c2eb680b4c9ec.jpg,0,0,1,0
Tr-no_1014_jpg.rf.dd39d938e3b97fe90011e146d25eea70.jpg,0,0,1,0
Tr-no_0857_jpg.rf.634a959ad8a319591e714b836e74140e.jpg,0,0,1,0
Tr-no_0910_jpg.rf.095ff520a8a32aec6bcdb71657be9303.jpg,0,0,1,0
Tr-no_1279_jpg.rf.12b474f8174fd95630e7847c8f2f3c77.jpg,0,0,1,0
Tr-no_0425_jpg.rf.83d210a12c505790515d0f8657899d08.jpg,0,0,1,0
Tr-no_1261_jpg.rf.22f1c628871c6054ba96e10c88f6807c.jpg,0,0,1,0
m1-152-_jpg.rf.e85b9d35db40d93609edf89eceea6f3d.jpg,0,1,0,0
m3-98-_jpg.rf.f5ecf076298227732bf9e7be8686f545.jpg,0,1,0,0
Tr-no_0680_jpg.rf.6d1f5e361b11cd950ee76141f799b67a.jpg,0,0,1,0
Tr-no_0508_jpg.rf.ee59456f70e863c87fdbc69bd6cda191.jpg,0,0,1,0
Tr-no_1521_jpg.rf.f0cd7f5cfb928d9cf1dc8d9b4f191080.jpg,0,0,1,0
m2-150-_jpg.rf.e998daaeda891a9d351cf55171a5a5b6.jpg,0,1,0,0
Tr-no_0378_jpg.rf.dfbd91ffd6bf37024fbe541881ba761a.jpg,0,0,1,0
m2-32-_jpg.rf.5b3c4ff343360efecb4cc789809c1482.jpg,0,1,0,0
m2-20-_jpg.rf.582015407de1bc04bfa26f80dd6bb2c3.jpg,0,1,0,0
m3-154-_jpg.rf.9c4707302c2685e913ec58aa0731cd0e.jpg,0,1,0,0
Tr-no_1303_jpg.rf.da57b692eb77fb1e418bf7806e8f05b4.jpg,0,0,1,0
Tr-no_0883_jpg.rf.1455275c62c5d72d996850a063bc809d.jpg,0,0,1,0
Tr-gl_0666_jpg.rf.2bd18a793baf7ba85bed195c379de813.jpg,1,0,0,0
Tr-no_0565_jpg.rf.413114c7609d768288ed3d5a4561b00f.jpg,0,0,1,0
Tr-no_1231_jpg.rf.8829ac57d4b648f9c19ea53135dc2c3e.jpg,0,0,1,0
Tr-no_0703_jpg.rf.c9494851897ccaf549f152b891e1430b.jpg,0,0,1,0
Tr-no_1233_jpg.rf.0b7efbfe37705a136f1488a6e1b0c64f.jpg,0,0,1,0
Tr-no_1346_jpg.rf.8c395847892f02c1e6bc5fc46c4768ff.jpg,0,0,1,0
Tr-no_0422_jpg.rf.32a730965fce9ba1c8519553824655e0.jpg,0,0,1,0
Tr-no_0488_jpg.rf.79f4e19e8a3a6719db985b5894a91514.jpg,0,0,1,0
m-110-_jpg.rf.bc99904c32b92d3a0e7b4a49338d95a9.jpg,0,1,0,0
m2-37-_jpg.rf.71e05df83bc9d007e9efc150937dc864.jpg,0,1,0,0
Tr-no_0839_jpg.rf.a4390c1cce7f74be39f87555f277dc1e.jpg,0,0,1,0
m-93-_jpg.rf.484be8328e4297055fb84cafaf2692f6.jpg,0,1,0,0
Tr-no_1048_jpg.rf.5194428e56559f3a49ba1a4b64c2ae67.jpg,0,0,1,0
Tr-no_1361_jpg.rf.7ff61b9b15b7487cf621d78fa57b0409.jpg,0,0,1,0
Tr-no_0713_jpg.rf.5ebb77eed6fc77a05234d8dddb8bd0dc.jpg,0,0,1,0
Tr-no_0422_jpg.rf.4901e060d2def5254e8c7cc861abcac8.jpg,0,0,1,0
Tr-gl_1236_jpg.rf.f26e53a36996661a0b7ba6c9f3f43bc5.jpg,1,0,0,0
Tr-no_1326_jpg.rf.9264238e40e0f16f1fae15dcb145f4af.jpg,0,0,1,0
Tr-no_0847_jpg.rf.338a621513aed5d6aee92424861f0bcc.jpg,0,0,1,0
Tr-no_1230_jpg.rf.b198959146863d91422817a88265248c.jpg,0,0,1,0
Tr-no_0548_jpg.rf.cd393bbecce4799ecff8417bcd2679a6.jpg,0,0,1,0
m1-80-_jpg.rf.275b8f0ddfcd4ad5f674cd536b680237.jpg,0,1,0,0
Tr-no_0531_jpg.rf.cee70cf4164f2ec7c4ed25d4afa1ef20.jpg,0,0,1,0
m3-173-_jpg.rf.d5a9f8bbda2b3995d9d2b7f86137ea29.jpg,0,1,0,0
Tr-gl_0386_jpg.rf.6a1f95b9f6e245d5b9779ddcb6128829.jpg,1,0,0,0
Tr-no_1033_jpg.rf.b2a816899835d85cc2f2bd7f55cf8cf2.jpg,0,0,1,0
m1-191-_jpg.rf.ed56d843c1a40d22aa1532adb3c05fff.jpg,0,1,0,0
Tr-no_1305_jpg.rf.97aa294cb985b77cab56c17f309f4987.jpg,0,0,1,0
Tr-no_0957_jpg.rf.52ddba44fe4b935f65dd9333d806bc0f.jpg,0,0,1,0
Tr-no_1013_jpg.rf.1dfbd248c0262d38c83f888ce188e53c.jpg,0,0,1,0
Tr-no_0998_jpg.rf.39c65bda0047970c2060365ffdf975a6.jpg,0,0,1,0
Tr-no_0762_jpg.rf.e84f0f3bdb1ac132723ed323984b0cbc.jpg,0,0,1,0
Tr-no_0692_jpg.rf.ad5bae3b06f628fae46fb781818c2677.jpg,0,0,1,0
Tr-no_1351_jpg.rf.aab12996827f74afa7af37e723908aa2.jpg,0,0,1,0
Tr-no_0840_jpg.rf.dd8b2324500edd6344762c7084f9bf0d.jpg,0,0,1,0
Tr-no_0713_jpg.rf.843b675d23561898d7322a0168df9620.jpg,0,0,1,0
Tr-no_0852_jpg.rf.b536989c46e13877edd50960f95b03ce.jpg,0,0,1,0
Tr-no_0531_jpg.rf.eb8dc4046b94b6e6fdaa1b58d9d00874.jpg,0,0,1,0
Tr-no_0604_jpg.rf.8f4f99fc4af87e20ffc9f722dd55911c.jpg,0,0,1,0
Tr-no_1054_jpg.rf.51927864c8d0ff1aff6640bee342218c.jpg,0,0,1,0
Tr-no_0687_jpg.rf.d8b54805458039f2cb3b92868ef7a60c.jpg,0,0,1,0
m3-91-_jpg.rf.15b2f7187e4c8ebf18e056f85d059fd4.jpg,0,1,0,0
Tr-no_0731_jpg.rf.5def65ef8bd59e15699e95d736d6aadc.jpg,0,0,1,0
Tr-no_0758_jpg.rf.7cad6527f7a1fbe324e272f2e0eefae8.jpg,0,0,1,0
Tr-no_1536_jpg.rf.89fb7c7e02e06ee487469dd5799b15ff.jpg,0,0,1,0
Tr-no_1477_jpg.rf.fd936d6682c1c552db4bca1a82392c12.jpg,0,0,1,0
Tr-no_1284_jpg.rf.9028a8a1605e09204d319718f2644612.jpg,0,0,1,0
m3-214-_jpg.rf.5082daad9ce890196173e9c0d055a483.jpg,0,1,0,0
m1-156-_jpg.rf.5e0a14559db547bb7e95f11ea45847c5.jpg,0,1,0,0
m1-126-_jpg.rf.35436c8d28a18056194fb9b4767a16a4.jpg,0,1,0,0
m3-29-_jpg.rf.d747bbcf72d58e74b3d5b815f7bfa5c1.jpg,0,1,0,0
Tr-gl_1222_jpg.rf.5aa9e76a17482f1a0a8e670d28e61ed2.jpg,1,0,0,0
m3-81-_jpg.rf.b2f1a1a4fe76e3e6a3b6db74775d4b37.jpg,0,1,0,0
Tr-no_0604_jpg.rf.3ce1f7a3681ef1cd45d015a535ef84ab.jpg,0,0,1,0
Tr-no_0799_jpg.rf.c37ab9e450b86f181bc6f38c74fb6c08.jpg,0,0,1,0
m3-138-_jpg.rf.a28b86b3a2540b4e92277c6119374efc.jpg,0,1,0,0
Tr-no_1274_jpg.rf.60113ce35b2d903831cff4a92e57dab2.jpg,0,0,1,0
m2-154-_jpg.rf.dd068c9342f04b550be22715201cc8a7.jpg,0,1,0,0
m-141-_jpg.rf.3aa78c4b2201b2fd77db83599989424e.jpg,0,1,0,0
Tr-no_0646_jpg.rf.501642244c09a715db8dd4cb21514be6.jpg,0,0,1,0
Tr-pi_1053_jpg.rf.dc26848bef251ed48e4baf23174c7725.jpg,0,0,0,1
m1-140-_jpg.rf.d4709f78f528622dde576a8187f90367.jpg,0,1,0,0
Tr-pi_0425_jpg.rf.49fbf8fe235e0184e04bbf2c57cc5fab.jpg,0,0,0,1
Tr-no_0844_jpg.rf.c50dd9a96a7d4ce73005255645495b56.jpg,0,0,1,0
Tr-no_0685_jpg.rf.5c748e29e112fd6920ff54c93e59fab7.jpg,0,0,1,0
Tr-no_1508_jpg.rf.41b0c6852c14249a8e8c4b239cbe002d.jpg,0,0,1,0
Tr-no_1521_jpg.rf.10b0eb029e1f93c9e3099ea92ae247af.jpg,0,0,1,0
Tr-no_1148_jpg.rf.83c2c7194b3d1f5a9f7a18bec2769b5e.jpg,0,0,1,0
Tr-no_0355_jpg.rf.de2ed0dec857ee56a8b0969b8d68f700.jpg,0,0,1,0
m-14-_jpg.rf.3a366549c60cbf45a6dd8299a67cc7a1.jpg,0,1,0,0
Tr-no_0454_jpg.rf.32128b8c28de12392264e0df412db336.jpg,0,0,1,0
Tr-no_1054_jpg.rf.c0a2dfc82e2f7378fd2d5d1747cfe6df.jpg,0,0,1,0
m3-195-_jpg.rf.60381f66e83a9241838aa18205f23179.jpg,0,1,0,0
Tr-no_0613_jpg.rf.af254c5a7ff2751680498ae2d2c004a6.jpg,0,0,1,0
Tr-no_0830_jpg.rf.96324e44849092767ba45b0e9507f04d.jpg,0,0,1,0
Tr-no_0525_jpg.rf.a3645b8e664f6a4e9c33802861536552.jpg,0,0,1,0
Tr-no_0621_jpg.rf.347a46efbe23bab989f5173b8a9650f2.jpg,0,0,1,0
Tr-no_1017_jpg.rf.7ced8e43901786e94708ab8e651fc4b5.jpg,0,0,1,0
Tr-no_0528_jpg.rf.51b90675b69bfe755c3b5b26b578f17c.jpg,0,0,1,0
Tr-no_1361_jpg.rf.a6716de9c76672999b1e100a65bae8bf.jpg,0,0,1,0
Tr-no_0693_jpg.rf.cca15320203f1c0bf873342276e34fc9.jpg,0,0,1,0
Tr-no_0725_jpg.rf.c4c0fb0d806f57526e2dc12e5bdc0cfa.jpg,0,0,1,0
m3-88-_jpg.rf.91840f81d36c1ab65cf1feca64c9a10d.jpg,0,1,0,0
Tr-no_1547_jpg.rf.90ca3a4ad3f5bdacea5d7155b59dfa76.jpg,0,0,1,0
Tr-gl_1135_jpg.rf.7f4ef3e37da8284f0a8a7644fd1cd394.jpg,1,0,0,0
Tr-no_1148_jpg.rf.3e8d46e9b1e523c231be924f6d1ebd0c.jpg,0,0,1,0
Tr-no_1589_jpg.rf.0c0a17ebd31a93383bd0a610b9c14893.jpg,0,0,1,0
Tr-no_0725_jpg.rf.0fcf1e32d0a07ef609ce8f626ce23b39.jpg,0,0,1,0
Tr-no_0823_jpg.rf.7711ac6d4cb7088b05f0abae19d53f59.jpg,0,0,1,0
Tr-no_0556_jpg.rf.143fe729e51b4021f1278fac4aa657eb.jpg,0,0,1,0
Tr-no_1448_jpg.rf.98f799ede8d0e0fbeb2b43b88d39a8f1.jpg,0,0,1,0
m1-192-_jpg.rf.6d2d60ea53332b84d31097b179ceb903.jpg,0,1,0,0
Tr-no_1031_jpg.rf.dd6ec5226d96b56f64a9ec299c251c71.jpg,0,0,1,0
Tr-no_0495_jpg.rf.399a4dd3b0c4d4cb7bc46b794583f493.jpg,0,0,1,0
Tr-no_0594_jpg.rf.bb0646dfc7fe6db7b2574e392fd214a7.jpg,0,0,1,0
Tr-no_0738_jpg.rf.8e221ccc9a22325759e09d25b5f01d9b.jpg,0,0,1,0
Tr-no_1021_jpg.rf.af83efe5b0390eb4b0f1e54c9152123b.jpg,0,0,1,0
Tr-no_1301_jpg.rf.0cdfda6db208272b8d7a2536380d9bb0.jpg,0,0,1,0
Tr-no_1469_jpg.rf.1a5da37e807722b953098c57f067e8db.jpg,0,0,1,0
Tr-no_1507_jpg.rf.fd1b6257985d2bb0db78dc3cd23cdc07.jpg,0,0,1,0
m2-20-_jpg.rf.bf3fe838e2c1fae7c40406eb871bcce5.jpg,0,1,0,0
Tr-no_0706_jpg.rf.de4d94fd3b946f962f70520d1d37581c.jpg,0,0,1,0
Tr-no_1516_jpg.rf.e4be9dd15b6071d76104edf46978e3db.jpg,0,0,1,0
Tr-no_1253_jpg.rf.eb750853e2e696612faf87425f46be9a.jpg,0,0,1,0
m-2-_jpg.rf.ff500eb75ecd02ccf612b17138562103.jpg,0,1,0,0
Tr-no_0840_jpg.rf.14b3b4fb956254ba34bf7e25c0087429.jpg,0,0,1,0
Tr-no_0783_jpg.rf.dcae0c1b45faaf501d40d9aef728e8ec.jpg,0,0,1,0
Tr-no_0379_jpg.rf.f6b36e043707ed7ad21b73c065252592.jpg,0,0,1,0
Tr-no_0594_jpg.rf.7c2684d8a16f58d494154637e6a771de.jpg,0,0,1,0
Tr-no_1342_jpg.rf.5bd71299fd1a5cfebd306df766a6c35f.jpg,0,0,1,0
Tr-no_0528_jpg.rf.409074e4094d7d8dc2a6719ee651915b.jpg,0,0,1,0
Tr-no_1489_jpg.rf.05074d2ba3361069f74b375c7cfe1c00.jpg,0,0,1,0
Tr-no_0358_jpg.rf.1f8a9e32a512a1c26c832033aa484da8.jpg,0,0,1,0
Tr-no_1061_jpg.rf.419307ab8aa04fbe55107ee4ead99710.jpg,0,0,1,0
Tr-no_0307_jpg.rf.582953cc56c787622202f63cea9861c5.jpg,0,0,1,0
Tr-no_1051_jpg.rf.cfb835ca6e792e811cb678987488e891.jpg,0,0,1,0
Tr-no_0549_jpg.rf.2192003b93fae46ead889bc6f477b0ed.jpg,0,0,1,0
Tr-noTr_0000_jpg.rf.d73f17aea8570cc5903d34b05d77ee17.jpg,0,0,1,0
Tr-no_0508_jpg.rf.fe34ebd2db615abdcabb545a4430ec74.jpg,0,0,1,0
Tr-no_1309_jpg.rf.382097ac5cdaee4d3d32acf05941e576.jpg,0,0,1,0
Tr-no_1022_jpg.rf.bd287fce37d241dcaf8ecb60c2ba61b1.jpg,0,0,1,0
m3-175-_jpg.rf.3d744adef08eb446398f4e22c88115f6.jpg,0,1,0,0
Tr-no_1591_jpg.rf.4ae93f3455ad3070038c6e34a0e21f71.jpg,0,0,1,0
Tr-no_0475_jpg.rf.2860e5b8f1c2c2e630e1fc6f360353dd.jpg,0,0,1,0
m-82-_jpg.rf.23fa3c4f0d5801c8d9fa7d2c7bdede9b.jpg,0,1,0,0
Tr-no_0822_jpg.rf.e1d816b2f4808416343d1a3a03d6cb93.jpg,0,0,1,0
Tr-no_0514_jpg.rf.58ab459c550db88801c096f0133634eb.jpg,0,0,1,0
m3-61-_jpg.rf.1c3e1476eaa1c69bfcd2457061a80b95.jpg,0,1,0,0
m3-84-_jpg.rf.43b05767d4145e333beccd64c31f28e9.jpg,0,1,0,0
m1-129-_jpg.rf.a8a00fbc84292d33285501ef0a700305.jpg,0,1,0,0
m3-85-_jpg.rf.070c128b6b22b7038a24c784174d1c3f.jpg,0,1,0,0
Tr-no_0417_jpg.rf.701a62934af78b8c6999d648d16929b9.jpg,0,0,1,0
m3-154-_jpg.rf.608c41527e647a053fa05200f25f3ad2.jpg,0,1,0,0
Tr-no_0601_jpg.rf.9326443e4ed043b7f499da9a2b38c3e7.jpg,0,0,1,0
Tr-no_0672_jpg.rf.8ce0e82122ab68858c869bc0b6b98c5f.jpg,0,0,1,0
m2-32-_jpg.rf.6ea436076ad2218f02defac21ee5d9e3.jpg,0,1,0,0
Tr-no_0550_jpg.rf.af87466aabee5e61ba041eb7d235c74e.jpg,0,0,1,0
m-19-_jpg.rf.0ac3f8560b8bd9e1d84be8083f30986e.jpg,0,1,0,0
Tr-no_0497_jpg.rf.8187bdd953ffcc8b1aaae56140d9df23.jpg,0,0,1,0
Tr-no_0817_jpg.rf.69568460ebf80eade260b816a4292286.jpg,0,0,1,0
m1-195-_jpg.rf.690f58190b1f1855677ddea0bffb3212.jpg,0,1,0,0
Tr-no_0601_jpg.rf.15a02a4ece09ebe8dbef1c4d9f1b41bd.jpg,0,0,1,0
Tr-no_0499_jpg.rf.f515af96a8eeddcccfae21be347efa22.jpg,0,0,1,0
Tr-no_0378_jpg.rf.22e0ee97ea703af916ea7ec9facc03cf.jpg,0,0,1,0
Tr-pi_0808_jpg.rf.3d464fbb899dd2736355e9d95411214e.jpg,0,0,0,1
Tr-no_0739_jpg.rf.989d8f9ad719900cd37463364aca5652.jpg,0,0,1,0
m-71-_jpg.rf.621db8184ed7b19c9754413686456b11.jpg,0,1,0,0
m1-83-_jpg.rf.3f6725bc3843e3f89d363880df321045.jpg,0,1,0,0
Tr-no_0772_jpg.rf.b8fced5d9705398dc706d05b5844aa53.jpg,0,0,1,0
Tr-no_0333_jpg.rf.ffef18149ab1a4609676789d0f564b5e.jpg,0,0,1,0
Tr-no_1408_jpg.rf.f68837a9a070306cf8e48f74ef482fc2.jpg,0,0,1,0
Tr-no_0496_jpg.rf.22716c9987ec2ad08aacd4b33d300826.jpg,0,0,1,0
m1-12-_jpg.rf.6b879eeee48c4dcfc38c167910afd682.jpg,0,1,0,0
Tr-no_0734_jpg.rf.d889ea527c5dd56d46431ee9ca59beba.jpg,0,0,1,0
m3-38-_jpg.rf.27b1b836bd644dd1d8cb8614bed103eb.jpg,0,1,0,0
Tr-no_0840_jpg.rf.45527d00985e236e15414e348f722d38.jpg,0,0,1,0
m-39-_jpg.rf.988612597a1b6e36e05c8a9a5bfd8381.jpg,0,1,0,0
Tr-no_0845_jpg.rf.a195e24133ce9295428e6920592a8a59.jpg,0,0,1,0
Tr-no_1502_jpg.rf.402f367dfbc8df1d518fc4cee47ea195.jpg,0,0,1,0
Tr-pi_1307_jpg.rf.7cc01769221fb2e9538b1dbb56ac9246.jpg,0,0,0,1
Tr-no_1222_jpg.rf.fe8f627e88158202e3b50b5d7414f63b.jpg,0,0,1,0
Tr-no_0703_jpg.rf.d6eacf029449c010a78c1999a93f2825.jpg,0,0,1,0
Tr-no_0954_jpg.rf.1f38e1fa35f473e906f6a1d3f83c7855.jpg,0,0,1,0
Tr-no_1253_jpg.rf.c9ae4e400b668c59f50d5879d6e4858d.jpg,0,0,1,0
Tr-no_0548_jpg.rf.347e4278297ebbbfc1a552ebc7e4cc14.jpg,0,0,1,0
Tr-no_1275_jpg.rf.d2f2faba7e356939f2b809c2a016ff5d.jpg,0,0,1,0
Tr-no_1475_jpg.rf.7b619235b9b36b2ce81e07c2653f4b0d.jpg,0,0,1,0
Tr-no_0417_jpg.rf.fa7aa9c4458a32012f5e820afd7cf148.jpg,0,0,1,0
Tr-no_0851_jpg.rf.030029fc1b9a241c98c73b4e11b31aa9.jpg,0,0,1,0
Tr-no_0887_jpg.rf.93294ed2927066292770b1b8449abccb.jpg,0,0,1,0
m1-174-_jpg.rf.9d4ce2c1edea03e27114420a84292d2b.jpg,0,1,0,0
Tr-no_0869_jpg.rf.6b68bd3b5828e9d115a78e6b197389f7.jpg,0,0,1,0
m3-159-_jpg.rf.05c07f0e3f59e448a1945ee5907191bb.jpg,0,1,0,0
Tr-no_1323_jpg.rf.d45f7a1900cdd0aa22a1b97551da8fa8.jpg,0,0,1,0
Tr-no_0642_jpg.rf.e4a07232fc9795a8ccd7cf9711d33fa5.jpg,0,0,1,0
m-59-_jpg.rf.737301477047ef9f8b0a3ba9b7e777b7.jpg,0,1,0,0
m2-11-_jpg.rf.5934cfd4b7d96af3098cbf21230d995b.jpg,0,1,0,0
Tr-pi_0322_jpg.rf.f30f5bd410068e9d51cd2762bdfb51f4.jpg,0,0,0,1
Tr-no_1358_jpg.rf.1abffd37ec358e65a6e1c531f7729d97.jpg,0,0,1,0
Tr-no_0301_jpg.rf.9bfb6ee148f2310ea8b1899aa5a056c0.jpg,0,0,1,0
Tr-no_0374_jpg.rf.57fcc925fc81eaeef76c9be5b1e4726f.jpg,0,0,1,0
Tr-no_0652_jpg.rf.0b03f67375fb0b9c62b0ee127d778b35.jpg,0,0,1,0
Tr-no_1290_jpg.rf.71a1eb6fcbab103aca580333085b2ab5.jpg,0,0,1,0
Tr-no_0720_jpg.rf.81336ed99f22d6ebda23cf17d265f8ef.jpg,0,0,1,0
Tr-no_0682_jpg.rf.073795d54c5d9edf5d7ae479e5d768f9.jpg,0,0,1,0
Tr-no_1527_jpg.rf.7298ea92879c4d87c5d271b59bb60129.jpg,0,0,1,0
Tr-no_0322_jpg.rf.e8b13df5f94438045bdb5db48f714fcb.jpg,0,0,1,0
Tr-no_0682_jpg.rf.b48c67647a288e9ccd22d10976028976.jpg,0,0,1,0
Tr-no_1516_jpg.rf.ec7c3e6525dc8827aa2675adfe275d00.jpg,0,0,1,0
Tr-no_0945_jpg.rf.a82bbe09630e8d068d51ec3a0e110c30.jpg,0,0,1,0
Tr-no_0628_jpg.rf.55eaa18ba388d51bf1dfce2a2c3e0810.jpg,0,0,1,0
Tr-no_0775_jpg.rf.9832c55c2d9a582a2f3c475c790ef655.jpg,0,0,1,0
Tr-no_1301_jpg.rf.f82e5b95866ba1e79f71b137189102eb.jpg,0,0,1,0
Tr-no_1342_jpg.rf.b6170f2fcf96dee94a9ccfbefcee82fc.jpg,0,0,1,0
Tr-no_1489_jpg.rf.8dc5dd2cec1526293b40ee9c115d7071.jpg,0,0,1,0
Tr-no_1581_jpg.rf.b03a0ac63f07f8eb1851a5eba3eeca71.jpg,0,0,1,0
Tr-no_0713_jpg.rf.9d8f41f93c00fbd47809dc824b3010be.jpg,0,0,1,0
Tr-no_1543_jpg.rf.c3cf9847bc853bcb94e1879a8ca13c40.jpg,0,0,1,0
Tr-no_1321_jpg.rf.e2ad47ca3f36dd9f2ee2a6a5b582de3b.jpg,0,0,1,0
m2-177-_jpg.rf.91ec403321d8bc46bfa8226f2f9f10ea.jpg,0,1,0,0
Tr-no_0401_jpg.rf.13d292bf39505edbf9d3e9dd9b1889f3.jpg,0,0,1,0
Tr-no_1543_jpg.rf.bb7b66f2ab02da51f299a459c7aa3fb3.jpg,0,0,1,0
Tr-no_0706_jpg.rf.58a75d0f3ff1f76e7ac50792235520a2.jpg,0,0,1,0
m2-78-_jpg.rf.09424ce3b85622e32f6f6c5e9d684dfa.jpg,0,1,0,0
Tr-no_0853_jpg.rf.56b4bb6d97cfcd7784f509240cd586c9.jpg,0,0,1,0
Tr-no_1203_jpg.rf.7100b239d6e12cec892f8302d84b30de.jpg,0,0,1,0
m3-61-_jpg.rf.4fb87aeec5d2d06807f7dd1e1d45ef89.jpg,0,1,0,0
Tr-no_0337_jpg.rf.3033c30c07b5e202e6e297e508b530b1.jpg,0,0,1,0
Tr-no_0822_jpg.rf.d77b915354fa2f7672edd007f746234a.jpg,0,0,1,0
Tr-no_0515_jpg.rf.a06631da261e284715f9ce8b40b036cd.jpg,0,0,1,0
Tr-no_1148_jpg.rf.0fbea247db7e130ef4576b5eb302ffbe.jpg,0,0,1,0
m2-57-_jpg.rf.9c27db3d000d1bcc5b73c20739621140.jpg,0,1,0,0
m-169-_jpg.rf.bac450690b1cb709437ca9a6d0329b2d.jpg,0,1,0,0
m-65-_jpg.rf.fb2a274886bed1ab273a5eb96d5f6fd7.jpg,0,1,0,0
Tr-no_1536_jpg.rf.7ba4535795058f70a852ee40440e712d.jpg,0,0,1,0
Tr-no_0938_jpg.rf.94417401198397f1dec7ce4067ce007c.jpg,0,0,1,0
Tr-pi_1145_jpg.rf.c5f417fd0f6c5fed93251e23ac6e6d1e.jpg,0,0,0,1
Tr-no_0483_jpg.rf.ab1a05d730e5b5218ce8dedfa954933c.jpg,0,0,1,0
Tr-no_0683_jpg.rf.e895b4c165f09a74a796570c9d756f17.jpg,0,0,1,0
Tr-no_1034_jpg.rf.efe724e643dfc0f5ce9e498ebb2d9eab.jpg,0,0,1,0
m3-154-_jpg.rf.d0fff4ac0ed2d60e9941424d6837ca79.jpg,0,1,0,0
Tr-no_1330_jpg.rf.2ae70fd8061f38bfec463f3e61d48516.jpg,0,0,1,0
Tr-no_1321_jpg.rf.a18b506093f6aa8123e13eacc285e649.jpg,0,0,1,0
Tr-no_0812_jpg.rf.53d51fda16499926895787a888255d15.jpg,0,0,1,0
Tr-no_0611_jpg.rf.8affc20e9c7c745e740b80a4e9538801.jpg,0,0,1,0
Tr-no_0358_jpg.rf.8889e24aaaa05125332d173fed29ef1c.jpg,0,0,1,0
Tr-no_0913_jpg.rf.1a21808629896362079b45e52b7ae3b2.jpg,0,0,1,0
Tr-no_0812_jpg.rf.1d178cc03686903dd17b078ed77e3abe.jpg,0,0,1,0
Tr-no_0521_jpg.rf.a67869f1df7ab5b636e7d62dc8e049c8.jpg,0,0,1,0
Tr-no_0422_jpg.rf.5933bad5deb7c70efedaf971a784973e.jpg,0,0,1,0
Tr-no_1458_jpg.rf.2a0a06e1fe2aa0e15b99148858340546.jpg,0,0,1,0
Tr-no_1408_jpg.rf.28d7fc034df0f89a752528425fd73b15.jpg,0,0,1,0
Tr-no_0496_jpg.rf.01cbabd4edf287d85cb8767a98f0547d.jpg,0,0,1,0
Tr-no_1346_jpg.rf.b6b4b66f21271c0c2ed30a0fbb9c58ca.jpg,0,0,1,0
Tr-no_0402_jpg.rf.f676f84ac96fe05159293d04f9427ba9.jpg,0,0,1,0
Tr-no_0935_jpg.rf.407f676201ebe9c3b86e9edce254a75f.jpg,0,0,1,0
Tr-no_0496_jpg.rf.3978fc7d9675b547de0e2db80f2219d5.jpg,0,0,1,0
Tr-no_0621_jpg.rf.34481b81ed611c1b5d1a5756eb7a0588.jpg,0,0,1,0
Tr-no_0358_jpg.rf.8039fb3a72d5105aa76bb0c711ac3a12.jpg,0,0,1,0
Tr-no_1034_jpg.rf.6650d1e58520e9ff2a29a8957bbd6a18.jpg,0,0,1,0
Tr-no_1109_jpg.rf.0c2f78a7232d1311011343acf1eee427.jpg,0,0,1,0
m2-160-_jpg.rf.7a8118a6a06616db35ec42d9bab4fcd9.jpg,0,1,0,0
